District,Region,AC Name,PC Name,Year,AC No,PC No,Constituency_Type,CandID,Candidate,Party,Votes,Rank,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Candidate_Type
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,23,HANSRAJ,IND,636,15,181715,0.35,54304,29.88,4.35,SC
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,9,NISTHA DEV MAURYA,PGSP,570,16,181715,0.31,54370,29.92,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,19,SHYAM CHARAN,IND,551,17,181715,0.3,54389,29.93,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,11,SHYAM SUNDAR DAS,ssrd,514,18,181715,0.28,54426,29.95,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,13,WAHID ALI ALIAS WAJID ALI,RUC,472,19,181715,0.26,54468,29.97,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,12,RAJENDRA PRASAD,kajp,389,20,181715,0.21,54551,30.02,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,18,BRIJESH KUMAR,IND,362,21,181715,0.2,54578,30.03,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,7,GAYTRI PRASAD,BSCP,343,22,181715,0.19,54597,30.04,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,8,CHANDRA PRAKASH TIWARI ALIAS C. P. TIWARI (ADVOCATE),BKSL,296,23,181715,0.16,54644,30.07,4.35,GEN
ALLAHABAD,DOAB,BARA,Allahabad,2014,264,52,SC,21,SHAILENDRA KUMAR PRAJAPATI,IND,261,24,181715,0.14,54679,30.09,4.35,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,3,SHYAMA CHARAN GUPTA,BJP,60447,1,182174,33.18,-19713,-10.82,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,4,KUNWAR REWATI RAMAN SINGH ALIAS MANI,SP,40734,2,182174,22.36,19713,10.82,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,1,KESHRI DEVI,BSP,33283,3,182174,18.27,27164,14.91,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,2,NAND GOPAL GUPTA NANDI,INC,32442,4,182174,17.81,28005,15.37,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,16,DRAUPADI DEVI,IND,2253,5,182174,1.24,58194,31.94,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,6,ADARSH SHASTRI,AAAP,1139,6,182174,0.63,59308,32.55,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,5,MOHD. AMEEN AZHAR ANSARI,QED,1107,7,182174,0.61,59340,32.57,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,15,AJEET KUMAR,IND,1002,8,182174,0.55,59445,32.63,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,17,PARMANAND,IND,979,9,182174,0.54,59468,32.64,4.55,SC
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,20,SHIV PRASAD AGRAHARI,IND,909,10,182174,0.5,59538,32.68,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,14,SANJAY ROBINSON,NAP,865,11,182174,0.47,59582,32.71,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,24,None of the Above,NOTA,846,12,182174,0.46,59601,32.72,4.55,
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,10,MAHENDRA KUMAR,BMUP,797,13,182174,0.44,59650,32.74,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,13,WAHID ALI ALIAS WAJID ALI,RUC,659,14,182174,0.36,59788,32.82,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,19,SHYAM CHARAN,IND,653,15,182174,0.36,59794,32.82,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,11,SHYAM SUNDAR DAS,ssrd,633,16,182174,0.35,59814,32.83,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,9,NISTHA DEV MAURYA,PGSP,592,17,182174,0.32,59855,32.86,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,18,BRIJESH KUMAR,IND,530,18,182174,0.29,59917,32.89,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,12,RAJENDRA PRASAD,kajp,519,19,182174,0.28,59928,32.9,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,7,GAYTRI PRASAD,BSCP,455,20,182174,0.25,59992,32.93,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,23,HANSRAJ,IND,451,21,182174,0.25,59996,32.93,4.55,SC
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,21,SHAILENDRA KUMAR PRAJAPATI,IND,324,22,182174,0.18,60123,33,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,8,CHANDRA PRAKASH TIWARI ALIAS C. P. TIWARI (ADVOCATE),BKSL,322,23,182174,0.18,60125,33,4.55,GEN
ALLAHABAD,DOAB,KORAON,Allahabad,2014,265,52,SC,22,HIRA LAL,IND,233,24,182174,0.13,60214,33.05,4.55,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,3,PRIYANKA SINGH RAWAT,BJP,98001,1,236488,41.44,-44820,-18.95,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,2,P. L. PUNIA,INC,53181,2,236488,22.49,44820,18.95,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,1,KAMLA PRASAD RAWAT,BSP,41188,3,236488,17.42,56813,24.02,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,4,RAJRANI RAWAT,SP,35655,4,236488,15.08,62346,26.36,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,15,None of the Above,NOTA,1800,5,236488,0.76,96201,40.68,3.7,
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,13,KHANJAN LAL,IND,1457,6,236488,0.62,96544,40.82,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,11,RAJESH KUMAR VIDYARTHI,PECP,910,7,236488,0.38,97091,41.06,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,14,MAHESH,IND,806,8,236488,0.34,97195,41.1,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,5,KISHAN LAL,SHS,665,9,236488,0.28,97336,41.16,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,12,ABHILAKH RAWAT,IND,557,10,236488,0.24,97444,41.2,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,6,P. C. KUREEL,INL,533,11,236488,0.23,97468,41.21,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,7,DINESH CHANDRA GAUTAM,AAAP,519,12,236488,0.22,97482,41.22,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,10,MEDI LAL,BMUP,481,13,236488,0.2,97520,41.24,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,9,BABU LAL,MwSP,458,14,236488,0.19,97543,41.25,3.7,SC
BARABANKI,AVADH,KURSI,Barabanki,2014,266,53,GEN,8,NITIN SINGH,NAP,277,15,236488,0.12,97724,41.32,3.7,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,3,PRIYANKA SINGH RAWAT,BJP,86285,1,199697,43.21,-47266,-23.67,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,2,P. L. PUNIA,INC,39019,2,199697,19.54,47266,23.67,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,4,RAJRANI RAWAT,SP,38916,3,199697,19.49,47369,23.72,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,1,KAMLA PRASAD RAWAT,BSP,25203,4,199697,12.62,61082,30.59,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,11,RAJESH KUMAR VIDYARTHI,PECP,2868,5,199697,1.44,83417,41.77,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,15,None of the Above,NOTA,1809,6,199697,0.91,84476,42.3,3.45,
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,13,KHANJAN LAL,IND,1373,7,199697,0.69,84912,42.52,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,5,KISHAN LAL,SHS,843,8,199697,0.42,85442,42.79,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,14,MAHESH,IND,716,9,199697,0.36,85569,42.85,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,12,ABHILAKH RAWAT,IND,630,10,199697,0.32,85655,42.89,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,6,P. C. KUREEL,INL,536,11,199697,0.27,85749,42.94,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,7,DINESH CHANDRA GAUTAM,AAAP,465,12,199697,0.23,85820,42.98,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,9,BABU LAL,MwSP,382,13,199697,0.19,85903,43.02,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,10,MEDI LAL,BMUP,375,14,199697,0.19,85910,43.02,3.45,SC
BARABANKI,AVADH,RAM NAGAR,Barabanki,2014,267,53,GEN,8,NITIN SINGH,NAP,277,15,199697,0.14,86008,43.07,3.45,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,3,PRIYANKA SINGH RAWAT,BJP,83216,1,213941,38.9,-22583,-10.56,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,2,P. L. PUNIA,INC,60633,2,213941,28.34,22583,10.56,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,4,RAJRANI RAWAT,SP,35720,3,213941,16.7,47496,22.2,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,1,KAMLA PRASAD RAWAT,BSP,26436,4,213941,12.36,56780,26.54,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,11,RAJESH KUMAR VIDYARTHI,PECP,1786,5,213941,0.83,81430,38.07,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,15,None of the Above,NOTA,1309,6,213941,0.61,81907,38.29,3.57,
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,13,KHANJAN LAL,IND,1035,7,213941,0.48,82181,38.42,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,7,DINESH CHANDRA GAUTAM,AAAP,819,8,213941,0.38,82397,38.52,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,14,MAHESH,IND,568,9,213941,0.27,82648,38.63,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,5,KISHAN LAL,SHS,533,10,213941,0.25,82683,38.65,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,10,MEDI LAL,BMUP,443,11,213941,0.21,82773,38.69,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,12,ABHILAKH RAWAT,IND,443,12,213941,0.21,82773,38.69,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,9,BABU LAL,MwSP,390,13,213941,0.18,82826,38.72,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,6,P. C. KUREEL,INL,376,14,213941,0.18,82840,38.72,3.57,SC
BARABANKI,AVADH,BARABANKI,Barabanki,2014,268,53,GEN,8,NITIN SINGH,NAP,234,15,213941,0.11,82982,38.79,3.57,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,3,PRIYANKA SINGH RAWAT,BJP,96604,1,227411,42.48,-41091,-18.07,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,2,P. L. PUNIA,INC,55513,2,227411,24.41,41091,18.07,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,1,KAMLA PRASAD RAWAT,BSP,37743,3,227411,16.6,58861,25.88,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,4,RAJRANI RAWAT,SP,28238,4,227411,12.42,68366,30.06,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,15,None of the Above,NOTA,1795,5,227411,0.79,94809,41.69,3.45,
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,11,RAJESH KUMAR VIDYARTHI,PECP,1572,6,227411,0.69,95032,41.79,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,13,KHANJAN LAL,IND,1495,7,227411,0.66,95109,41.82,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,14,MAHESH,IND,835,8,227411,0.37,95769,42.11,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,12,ABHILAKH RAWAT,IND,687,9,227411,0.3,95917,42.18,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,7,DINESH CHANDRA GAUTAM,AAAP,637,10,227411,0.28,95967,42.2,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,5,KISHAN LAL,SHS,564,11,227411,0.25,96040,42.23,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,6,P. C. KUREEL,INL,555,12,227411,0.24,96049,42.24,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,10,MEDI LAL,BMUP,466,13,227411,0.2,96138,42.28,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,9,BABU LAL,MwSP,413,14,227411,0.18,96191,42.3,3.45,SC
BARABANKI,AVADH,ZAIDPUR,Barabanki,2014,269,53,SC,8,NITIN SINGH,NAP,294,15,227411,0.13,96310,42.35,3.45,SC
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,4,LALLU SINGH,BJP,103248,1,225920,45.7,-52858,-23.4,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,3,MITRASEN YADAV,SP,50390,2,225920,22.3,52858,23.4,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,1,JITENDRA KUMAR SINGH (BABLU BHAIYA),BSP,32759,3,225920,14.5,70489,31.2,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,2,NIRMAL KHATRI,INC,28302,4,225920,12.53,74946,33.17,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,12,None of the Above,NOTA,2832,5,225920,1.25,100416,44.45,3.33,
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,9,RADHIKA PRASAD,ISSP,2077,6,225920,0.92,101171,44.78,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,10,RAM JANAM,MADP,1514,7,225920,0.67,101734,45.03,3.33,SC
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,5,JAI RAM SINGH JAI,LPSP,1367,8,225920,0.61,101881,45.09,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,11,SHAILENDRA KUMAR SHUKLA,NAP,1074,9,225920,0.48,102174,45.22,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,7,MAKASUD ALI,PECP,1008,10,225920,0.45,102240,45.25,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,8,MAYURI TIWARI,AAAP,729,11,225920,0.32,102519,45.38,3.33,GEN
BARABANKI,AVADH,DARIYABAD,Faizabad,2014,270,54,GEN,6,NASREEN BANO,RUC,620,12,225920,0.27,102628,45.43,3.33,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,4,LALLU SINGH,BJP,77854,1,184552,42.19,-39459,-21.39,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,3,MITRASEN YADAV,SP,38395,2,184552,20.8,39459,21.39,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,2,NIRMAL KHATRI,INC,33815,3,184552,18.32,44039,23.87,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,1,JITENDRA KUMAR SINGH (BABLU BHAIYA),BSP,23884,4,184552,12.94,53970,29.25,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,12,None of the Above,NOTA,2446,5,184552,1.33,75408,40.86,3.7,
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,9,RADHIKA PRASAD,ISSP,1756,6,184552,0.95,76098,41.24,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,7,MAKASUD ALI,PECP,1583,7,184552,0.86,76271,41.33,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,10,RAM JANAM,MADP,1390,8,184552,0.75,76464,41.44,3.7,SC
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,5,JAI RAM SINGH JAI,LPSP,1203,9,184552,0.65,76651,41.54,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,11,SHAILENDRA KUMAR SHUKLA,NAP,927,10,184552,0.5,76927,41.69,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,8,MAYURI TIWARI,AAAP,680,11,184552,0.37,77174,41.82,3.7,GEN
FAIZABAD,AVADH,RUDAULI,Faizabad,2014,271,54,GEN,6,NASREEN BANO,RUC,619,12,184552,0.34,77235,41.85,3.7,GEN
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,3,PRIYANKA SINGH RAWAT,BJP,90105,1,190624,47.27,-53525,-28.08,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,1,KAMLA PRASAD RAWAT,BSP,36580,2,190624,19.19,53525,28.08,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,2,P. L. PUNIA,INC,33986,3,190624,17.83,56119,29.44,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,4,RAJRANI RAWAT,SP,20755,4,190624,10.89,69350,36.38,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,15,None of the Above,NOTA,2013,5,190624,1.06,88092,46.21,3.33,
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,13,KHANJAN LAL,IND,1776,6,190624,0.93,88329,46.34,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,14,MAHESH,IND,911,7,190624,0.48,89194,46.79,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,11,RAJESH KUMAR VIDYARTHI,PECP,844,8,190624,0.44,89261,46.83,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,12,ABHILAKH RAWAT,IND,721,9,190624,0.38,89384,46.89,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,7,DINESH CHANDRA GAUTAM,AAAP,686,10,190624,0.36,89419,46.91,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,5,KISHAN LAL,SHS,656,11,190624,0.34,89449,46.93,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,6,P. C. KUREEL,INL,560,12,190624,0.29,89545,46.98,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,10,MEDI LAL,BMUP,406,13,190624,0.21,89699,47.06,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,9,BABU LAL,MwSP,392,14,190624,0.21,89713,47.06,3.33,SC
BARABANKI,AVADH,HAIDERGARH,Barabanki,2014,272,53,SC,8,NITIN SINGH,NAP,233,15,190624,0.12,89872,47.15,3.33,SC
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,4,LALLU SINGH,BJP,86575,1,193951,44.64,-33959,-17.51,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,3,MITRASEN YADAV,SP,52616,2,193951,27.13,33959,17.51,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,1,JITENDRA KUMAR SINGH (BABLU BHAIYA),BSP,27105,3,193951,13.98,59470,30.66,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,2,NIRMAL KHATRI,INC,17236,4,193951,8.89,69339,35.75,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,12,None of the Above,NOTA,2298,5,193951,1.18,84277,43.46,3.33,
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,9,RADHIKA PRASAD,ISSP,1987,6,193951,1.02,84588,43.62,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,10,RAM JANAM,MADP,1352,7,193951,0.7,85223,43.94,3.33,SC
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,7,MAKASUD ALI,PECP,1194,8,193951,0.62,85381,44.02,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,5,JAI RAM SINGH JAI,LPSP,1141,9,193951,0.59,85434,44.05,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,8,MAYURI TIWARI,AAAP,1058,10,193951,0.55,85517,44.09,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,11,SHAILENDRA KUMAR SHUKLA,NAP,853,11,193951,0.44,85722,44.2,3.33,GEN
FAIZABAD,AVADH,MILKIPUR,Faizabad,2014,273,54,SC,6,NASREEN BANO,RUC,536,12,193951,0.28,86039,44.36,3.33,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,4,LALLU SINGH,BJP,103957,1,210058,49.49,-67538,-32.15,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,3,MITRASEN YADAV,SP,36419,2,210058,17.34,67538,32.15,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,1,JITENDRA KUMAR SINGH (BABLU BHAIYA),BSP,35096,3,210058,16.71,68861,32.78,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,2,NIRMAL KHATRI,INC,24157,4,210058,11.5,79800,37.99,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,12,None of the Above,NOTA,2228,5,210058,1.06,101729,48.43,3.23,
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,9,RADHIKA PRASAD,ISSP,1984,6,210058,0.94,101973,48.55,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,7,MAKASUD ALI,PECP,1280,7,210058,0.61,102677,48.88,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,10,RAM JANAM,MADP,1264,8,210058,0.6,102693,48.89,3.23,SC
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,5,JAI RAM SINGH JAI,LPSP,1231,9,210058,0.59,102726,48.9,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,8,MAYURI TIWARI,AAAP,1092,10,210058,0.52,102865,48.97,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,11,SHAILENDRA KUMAR SHUKLA,NAP,791,11,210058,0.38,103166,49.11,3.23,GEN
FAIZABAD,AVADH,BIKAPUR,Faizabad,2014,274,54,GEN,6,NASREEN BANO,RUC,559,12,210058,0.27,103398,49.22,3.23,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,4,LALLU SINGH,BJP,120029,1,208077,57.68,-88884,-42.71,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,3,MITRASEN YADAV,SP,31145,2,208077,14.97,88884,42.71,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,2,NIRMAL KHATRI,INC,26386,3,208077,12.68,93643,45,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,1,JITENDRA KUMAR SINGH (BABLU BHAIYA),BSP,22970,4,208077,11.04,97059,46.64,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,12,None of the Above,NOTA,1733,5,208077,0.83,118296,56.85,2.63,
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,9,RADHIKA PRASAD,ISSP,1251,6,208077,0.6,118778,57.08,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,8,MAYURI TIWARI,AAAP,1234,7,208077,0.59,118795,57.09,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,7,MAKASUD ALI,PECP,895,8,208077,0.43,119134,57.25,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,10,RAM JANAM,MADP,788,9,208077,0.38,119241,57.3,2.63,SC
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,5,JAI RAM SINGH JAI,LPSP,760,10,208077,0.37,119269,57.31,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,11,SHAILENDRA KUMAR SHUKLA,NAP,542,11,208077,0.26,119487,57.42,2.63,GEN
FAIZABAD,AVADH,AYODHYA,Faizabad,2014,275,54,GEN,6,NASREEN BANO,RUC,344,12,208077,0.17,119685,57.51,2.63,GEN
FAIZABAD,AVADH,GOSHAINGANJ,Ambedkar Nagar,2014,276,55,GEN,4,HARI OM PANDEY,BJP,101601,1,213240,47.65,-52272,-24.52,3.12,GEN
FAIZABAD,AVADH,GOSHAINGANJ,Ambedkar Nagar,2014,276,55,GEN,2,RAKESH PANDEY,BSP,49329,2,213240,23.13,52272,24.52,3.12,GEN
